Node ID,X,Y,Z,R, Theta(Deg.),Theta(turn.), 
1000174,-87.8054504395,-20.8473758698,274.739654541,90.2463861189,193.356253672,3.53710070464,
1000175,-84.5313034058,-30.0853061676,276.20513916,89.725508651,199.591014383,3.5544194844,
1000176,-80.2000656128,-38.8908309937,277.587310791,89.1321898063,205.869798777,3.57186055216,
1000177,-74.8707733154,-47.1434745789,278.890167236,88.4767760049,212.197168227,3.58943657841,
1000178,-68.5953521729,-54.7138938904,280.117126465,87.7435611562,218.577006578,3.6071583516,
1000179,-61.4259185791,-61.4558906555,281.269866943,86.8905631789,225.013975001,3.62503881945,
1000180,-53.440284729,-67.2217636108,282.349304199,85.8756632281,231.515831871,3.64309953298,
1000181,-44.7844772339,-71.9382247925,283.360595703,84.7393508791,238.096053022,3.66137792506,
1000182,-35.6128578186,-75.5676040649,284.312866211,83.5388438161,244.766834483,3.67990787356,
1000183,-26.0695285797,-78.0791625977,285.217163086,82.3163164404,251.53656405,3.69871267792,
1000184,-16.2922477722,-79.4391860962,286.085632324,81.0926730667,258.409880154,3.71780522265,
1000185,-6.42056417465,-79.6049957275,286.930786133,79.8635022341,265.388773986,3.73719103885,
1000186,3.39349365234,-78.5245437622,287.765106201,78.5978356714,272.474537889,3.75687371636,
1000187,12.9858217239,-76.1858978271,288.601654053,77.2846853754,279.673055168,3.77686959769,
1000188,22.2031936646,-72.6508178711,289.455993652,75.9679086605,286.993948389,3.79720541219,
1000189,30.9021644592,-67.9899597168,290.345855713,74.6831867997,294.442304636,3.81789529066,
1000190,38.9397315979,-62.272605896,291.290679932,73.4450824902,302.018185898,3.83893940527,
1000191,46.1635742188,-55.5683021545,292.311248779,72.2420361631,309.718233863,3.8603284274,
1000192,52.4048805237,-47.9555130005,293.42868042,71.0352217554,317.538483033,3.88205134176,
1000193,57.521446228,-39.5613746643,294.66192627,69.8127434033,325.481075311,3.90411409809,
1000194,61.4485855103,-30.5680503845,296.028503418,68.6318757249,333.551613901,3.92653226084,
1000195,64.1412658691,-21.1546440125,297.548400879,67.5397731014,341.746756032,3.94929654453,
1000196,65.5554962158,-11.4957618713,299.244110107,66.5558083499,350.053784502,3.97237162362,
1000197,65.6413345337,-1.77165448666,301.139678955,65.6652385893,358.453966724,3.99570546312,
1000198,64.3549194336,7.82114219666,303.255615234,64.8284345065,6.92925377255,4.01924792715,
1000199,61.7367591858,17.0872879028,305.589385986,64.0578086,15.4708410456,4.04297455846,
1000200,57.8742980957,25.8504085541,308.1300354,63.3851560106,24.0686314729,4.06685730965,
